,TransactionNo,Items,DateTime,Daypart,DayType,date,time,location
18313,8698,Coffee,2017-03-24 12:59:29,Afternoon,Weekday,2017-03-24,12:59:29,Plattling
18314,8698,Coffee,2017-03-24 12:59:29,Afternoon,Weekday,2017-03-24,12:59:29,Deggendorf
18315,8698,Spanish Brunch,2017-03-24 12:59:29,Afternoon,Weekday,2017-03-24,12:59:29,Plattling
18316,8699,Salad,2017-03-24 13:04:28,Afternoon,Weekday,2017-03-24,13:04:28,Deggendorf
18317,8700,Bread,2017-03-24 13:37:04,Afternoon,Weekday,2017-03-24,13:37:04,Wallersdorf
18318,8701,Coffee,2017-03-24 13:47:08,Afternoon,Weekday,2017-03-24,13:47:08,Plattling
18319,8701,Sandwich,2017-03-24 13:47:08,Afternoon,Weekday,2017-03-24,13:47:08,Plattling
18320,8702,Coffee,2017-03-24 13:49:41,Afternoon,Weekday,2017-03-24,13:49:41,Wallersdorf
18321,8702,Hot chocolate,2017-03-24 13:49:41,Afternoon,Weekday,2017-03-24,13:49:41,Plattling
18322,8702,Toast,2017-03-24 13:49:41,Afternoon,Weekday,2017-03-24,13:49:41,Plattling
18323,8702,Sandwich,2017-03-24 13:49:41,Afternoon,Weekday,2017-03-24,13:49:41,Wallersdorf
18324,8702,Soup,2017-03-24 13:49:41,Afternoon,Weekday,2017-03-24,13:49:41,Wallersdorf
18325,8702,Cake,2017-03-24 13:49:41,Afternoon,Weekday,2017-03-24,13:49:41,Plattling
18326,8703,Coffee,2017-03-24 13:58:45,Afternoon,Weekday,2017-03-24,13:58:45,Plattling
18327,8704,Muffin,2017-03-24 14:12:11,Afternoon,Weekday,2017-03-24,14:12:11,Deggendorf
18328,8704,Cake,2017-03-24 14:12:11,Afternoon,Weekday,2017-03-24,14:12:11,Plattling
18329,8705,Cookies,2017-03-24 14:13:56,Afternoon,Weekday,2017-03-24,14:13:56,Deggendorf
18330,8705,Cake,2017-03-24 14:13:56,Afternoon,Weekday,2017-03-24,14:13:56,Deggendorf
18331,8705,Coffee,2017-03-24 14:13:56,Afternoon,Weekday,2017-03-24,14:13:56,Wallersdorf
18332,8705,Coffee,2017-03-24 14:13:56,Afternoon,Weekday,2017-03-24,14:13:56,Plattling
18333,8706,Coffee,2017-03-24 14:27:30,Afternoon,Weekday,2017-03-24,14:27:30,Plattling
18334,8706,Truffles,2017-03-24 14:27:30,Afternoon,Weekday,2017-03-24,14:27:30,Deggendorf
18335,8706,Soup,2017-03-24 14:27:30,Afternoon,Weekday,2017-03-24,14:27:30,Plattling
18336,8706,Sandwich,2017-03-24 14:27:30,Afternoon,Weekday,2017-03-24,14:27:30,Plattling
18337,8707,Spanish Brunch,2017-03-24 14:37:19,Afternoon,Weekday,2017-03-24,14:37:19,Deggendorf
18338,8707,Bread,2017-03-24 14:37:19,Afternoon,Weekday,2017-03-24,14:37:19,Wallersdorf
18339,8708,Mineral water,2017-03-24 14:44:56,Afternoon,Weekday,2017-03-24,14:44:56,Wallersdorf
18340,8708,Truffles,2017-03-24 14:44:56,Afternoon,Weekday,2017-03-24,14:44:56,Deggendorf
18341,8709,Jam,2017-03-24 14:46:00,Afternoon,Weekday,2017-03-24,14:46:00,Wallersdorf
18342,8709,Jam,2017-03-24 14:46:00,Afternoon,Weekday,2017-03-24,14:46:00,Plattling
18343,8710,Coffee,2017-03-24 14:49:20,Afternoon,Weekday,2017-03-24,14:49:20,Wallersdorf
18344,8710,Toast,2017-03-24 14:49:20,Afternoon,Weekday,2017-03-24,14:49:20,Wallersdorf
18345,8711,Spanish Brunch,2017-03-24 15:24:22,Afternoon,Weekday,2017-03-24,15:24:22,Deggendorf
18346,8711,Baguette,2017-03-24 15:24:22,Afternoon,Weekday,2017-03-24,15:24:22,Wallersdorf
18347,8712,Coffee,2017-03-24 15:27:27,Afternoon,Weekday,2017-03-24,15:27:27,Deggendorf
18348,8712,Juice,2017-03-24 15:27:27,Afternoon,Weekday,2017-03-24,15:27:27,Wallersdorf
18349,8712,Cake,2017-03-24 15:27:27,Afternoon,Weekday,2017-03-24,15:27:27,Wallersdorf
18350,8713,Brownie,2017-03-24 15:44:45,Afternoon,Weekday,2017-03-24,15:44:45,Plattling
18351,8713,Coffee,2017-03-24 15:44:45,Afternoon,Weekday,2017-03-24,15:44:45,Plattling
18352,8713,Coffee,2017-03-24 15:44:45,Afternoon,Weekday,2017-03-24,15:44:45,Deggendorf
18353,8714,Tea,2017-03-24 15:54:36,Afternoon,Weekday,2017-03-24,15:54:36,Deggendorf
18354,8714,Cake,2017-03-24 15:54:36,Afternoon,Weekday,2017-03-24,15:54:36,Plattling
18355,8714,Bread,2017-03-24 15:54:36,Afternoon,Weekday,2017-03-24,15:54:36,Wallersdorf
18356,8715,Bread,2017-03-24 16:05:47,Afternoon,Weekday,2017-03-24,16:05:47,Plattling
18357,8715,Bread,2017-03-24 16:05:47,Afternoon,Weekday,2017-03-24,16:05:47,Plattling
18358,8715,Eggs,2017-03-24 16:05:47,Afternoon,Weekday,2017-03-24,16:05:47,Wallersdorf
18359,8716,Tea,2017-03-24 16:07:57,Afternoon,Weekday,2017-03-24,16:07:57,Plattling
18360,8716,Juice,2017-03-24 16:07:57,Afternoon,Weekday,2017-03-24,16:07:57,Plattling
18361,8716,Cookies,2017-03-24 16:07:57,Afternoon,Weekday,2017-03-24,16:07:57,Wallersdorf
18362,8717,Coffee,2017-03-24 16:15:02,Afternoon,Weekday,2017-03-24,16:15:02,Wallersdorf
18363,8717,Coffee,2017-03-24 16:15:02,Afternoon,Weekday,2017-03-24,16:15:02,Plattling
18364,8717,Cake,2017-03-24 16:15:02,Afternoon,Weekday,2017-03-24,16:15:02,Deggendorf
18365,8717,Bread,2017-03-24 16:15:02,Afternoon,Weekday,2017-03-24,16:15:02,Wallersdorf
18366,8718,Coffee,2017-03-24 16:31:13,Afternoon,Weekday,2017-03-24,16:31:13,Deggendorf
18367,8718,Cake,2017-03-24 16:31:13,Afternoon,Weekday,2017-03-24,16:31:13,Deggendorf
18368,8719,Tiffin,2017-03-24 16:39:25,Afternoon,Weekday,2017-03-24,16:39:25,Deggendorf
18369,8719,Truffles,2017-03-24 16:39:25,Afternoon,Weekday,2017-03-24,16:39:25,Deggendorf
18370,8719,Coffee,2017-03-24 16:39:25,Afternoon,Weekday,2017-03-24,16:39:25,Wallersdorf
18371,8720,Tea,2017-03-24 16:56:08,Afternoon,Weekday,2017-03-24,16:56:08,Plattling
18372,8720,Truffles,2017-03-24 16:56:08,Afternoon,Weekday,2017-03-24,16:56:08,Plattling
18373,8721,Bread,2017-03-25 08:17:14,Morning,Weekend,2017-03-25,08:17:14,Plattling
18374,8722,Coffee,2017-03-25 08:18:32,Morning,Weekend,2017-03-25,08:18:32,Wallersdorf
18375,8723,Coffee,2017-03-25 08:40:25,Morning,Weekend,2017-03-25,08:40:25,Deggendorf
18376,8723,Baguette,2017-03-25 08:40:25,Morning,Weekend,2017-03-25,08:40:25,Deggendorf
18377,8724,Coffee,2017-03-25 08:54:35,Morning,Weekend,2017-03-25,08:54:35,Wallersdorf
18378,8724,Toast,2017-03-25 08:54:35,Morning,Weekend,2017-03-25,08:54:35,Deggendorf
18379,8725,Juice,2017-03-25 08:56:00,Morning,Weekend,2017-03-25,08:56:00,Plattling
18380,8725,Coffee,2017-03-25 08:56:00,Morning,Weekend,2017-03-25,08:56:00,Wallersdorf
18381,8725,Bread,2017-03-25 08:56:00,Morning,Weekend,2017-03-25,08:56:00,Wallersdorf
18382,8725,Spanish Brunch,2017-03-25 08:56:00,Morning,Weekend,2017-03-25,08:56:00,Wallersdorf
18383,8726,Farm House,2017-03-25 09:03:45,Morning,Weekend,2017-03-25,09:03:45,Deggendorf
18384,8727,Bread,2017-03-25 09:05:24,Morning,Weekend,2017-03-25,09:05:24,Deggendorf
18385,8727,Cake,2017-03-25 09:05:24,Morning,Weekend,2017-03-25,09:05:24,Plattling
18386,8727,Pastry,2017-03-25 09:05:24,Morning,Weekend,2017-03-25,09:05:24,Plattling
18387,8728,Coffee,2017-03-25 09:06:44,Morning,Weekend,2017-03-25,09:06:44,Deggendorf
18388,8729,Bread,2017-03-25 09:29:49,Morning,Weekend,2017-03-25,09:29:49,Deggendorf
18389,8729,Pastry,2017-03-25 09:29:49,Morning,Weekend,2017-03-25,09:29:49,Deggendorf
18390,8730,Farm House,2017-03-25 09:37:53,Morning,Weekend,2017-03-25,09:37:53,Wallersdorf
18391,8730,Cookies,2017-03-25 09:37:53,Morning,Weekend,2017-03-25,09:37:53,Wallersdorf
18392,8731,Pastry,2017-03-25 09:39:39,Morning,Weekend,2017-03-25,09:39:39,Wallersdorf
18393,8732,Baguette,2017-03-25 09:41:05,Morning,Weekend,2017-03-25,09:41:05,Deggendorf
18394,8732,Farm House,2017-03-25 09:41:05,Morning,Weekend,2017-03-25,09:41:05,Plattling
18395,8733,Jammie Dodgers,2017-03-25 09:47:14,Morning,Weekend,2017-03-25,09:47:14,Wallersdorf
18396,8733,Tea,2017-03-25 09:47:14,Morning,Weekend,2017-03-25,09:47:14,Deggendorf
18397,8734,Bread,2017-03-25 09:49:51,Morning,Weekend,2017-03-25,09:49:51,Deggendorf
18398,8734,Scandinavian,2017-03-25 09:49:51,Morning,Weekend,2017-03-25,09:49:51,Wallersdorf
18399,8735,Bread,2017-03-25 09:51:22,Morning,Weekend,2017-03-25,09:51:22,Deggendorf
18400,8735,Pastry,2017-03-25 09:51:22,Morning,Weekend,2017-03-25,09:51:22,Wallersdorf
18401,8736,Coffee,2017-03-25 09:53:20,Morning,Weekend,2017-03-25,09:53:20,Plattling
18402,8736,Muffin,2017-03-25 09:53:20,Morning,Weekend,2017-03-25,09:53:20,Wallersdorf
18403,8737,Scandinavian,2017-03-25 10:04:58,Morning,Weekend,2017-03-25,10:04:58,Plattling
18404,8737,Baguette,2017-03-25 10:04:58,Morning,Weekend,2017-03-25,10:04:58,Plattling
18405,8737,Muffin,2017-03-25 10:04:58,Morning,Weekend,2017-03-25,10:04:58,Plattling
18406,8737,Cake,2017-03-25 10:04:58,Morning,Weekend,2017-03-25,10:04:58,Wallersdorf
18407,8738,Pastry,2017-03-25 10:07:29,Morning,Weekend,2017-03-25,10:07:29,Wallersdorf
18408,8738,Jammie Dodgers,2017-03-25 10:07:29,Morning,Weekend,2017-03-25,10:07:29,Deggendorf
18409,8738,Cookies,2017-03-25 10:07:29,Morning,Weekend,2017-03-25,10:07:29,Deggendorf
18410,8739,Bread,2017-03-25 10:09:54,Morning,Weekend,2017-03-25,10:09:54,Wallersdorf
18411,8739,Hot chocolate,2017-03-25 10:09:54,Morning,Weekend,2017-03-25,10:09:54,Plattling
18412,8739,Hot chocolate,2017-03-25 10:09:54,Morning,Weekend,2017-03-25,10:09:54,Wallersdorf
18413,8739,Drinking chocolate spoons ,2017-03-25 10:09:54,Morning,Weekend,2017-03-25,10:09:54,Plattling
18414,8739,Muffin,2017-03-25 10:09:54,Morning,Weekend,2017-03-25,10:09:54,Deggendorf
18415,8739,Pastry,2017-03-25 10:09:54,Morning,Weekend,2017-03-25,10:09:54,Plattling
18416,8740,Scandinavian,2017-03-25 10:10:44,Morning,Weekend,2017-03-25,10:10:44,Deggendorf
18417,8741,Bread,2017-03-25 10:12:05,Morning,Weekend,2017-03-25,10:12:05,Wallersdorf
18418,8741,Bread,2017-03-25 10:12:05,Morning,Weekend,2017-03-25,10:12:05,Deggendorf
18419,8742,Coffee,2017-03-25 10:14:49,Morning,Weekend,2017-03-25,10:14:49,Wallersdorf
18420,8742,Cake,2017-03-25 10:14:49,Morning,Weekend,2017-03-25,10:14:49,Wallersdorf
18421,8743,Bread,2017-03-25 10:17:28,Morning,Weekend,2017-03-25,10:17:28,Plattling
18422,8744,Bread,2017-03-25 10:36:06,Morning,Weekend,2017-03-25,10:36:06,Wallersdorf
18423,8744,Pastry,2017-03-25 10:36:06,Morning,Weekend,2017-03-25,10:36:06,Wallersdorf
18424,8744,Pastry,2017-03-25 10:36:06,Morning,Weekend,2017-03-25,10:36:06,Wallersdorf
18425,8745,Bread,2017-03-25 10:36:37,Morning,Weekend,2017-03-25,10:36:37,Deggendorf
18426,8746,Bread,2017-03-25 10:42:46,Morning,Weekend,2017-03-25,10:42:46,Wallersdorf
18427,8747,Coffee,2017-03-25 10:43:52,Morning,Weekend,2017-03-25,10:43:52,Deggendorf
18428,8748,Spanish Brunch,2017-03-25 10:58:08,Morning,Weekend,2017-03-25,10:58:08,Wallersdorf
18429,8748,Coffee,2017-03-25 10:58:08,Morning,Weekend,2017-03-25,10:58:08,Deggendorf
18430,8749,Coffee,2017-03-25 11:00:25,Morning,Weekend,2017-03-25,11:00:25,Plattling
18431,8749,Juice,2017-03-25 11:00:25,Morning,Weekend,2017-03-25,11:00:25,Deggendorf
18432,8749,Jammie Dodgers,2017-03-25 11:00:25,Morning,Weekend,2017-03-25,11:00:25,Plattling
18433,8749,Cookies,2017-03-25 11:00:25,Morning,Weekend,2017-03-25,11:00:25,Wallersdorf
18434,8750,Muffin,2017-03-25 11:02:14,Morning,Weekend,2017-03-25,11:02:14,Deggendorf
18435,8750,Pastry,2017-03-25 11:02:14,Morning,Weekend,2017-03-25,11:02:14,Wallersdorf
18436,8750,Bread,2017-03-25 11:02:14,Morning,Weekend,2017-03-25,11:02:14,Plattling
18437,8751,Coffee,2017-03-25 11:02:52,Morning,Weekend,2017-03-25,11:02:52,Deggendorf
18438,8752,Coffee,2017-03-25 11:04:26,Morning,Weekend,2017-03-25,11:04:26,Plattling
18439,8752,Juice,2017-03-25 11:04:26,Morning,Weekend,2017-03-25,11:04:26,Deggendorf
18440,8752,Pastry,2017-03-25 11:04:26,Morning,Weekend,2017-03-25,11:04:26,Plattling
18441,8753,Hot chocolate,2017-03-25 11:05:39,Morning,Weekend,2017-03-25,11:05:39,Plattling
18442,8753,Coffee,2017-03-25 11:05:39,Morning,Weekend,2017-03-25,11:05:39,Plattling
18443,8753,Bread,2017-03-25 11:05:39,Morning,Weekend,2017-03-25,11:05:39,Plattling
18444,8753,Scandinavian,2017-03-25 11:05:39,Morning,Weekend,2017-03-25,11:05:39,Wallersdorf
18445,8753,Cookies,2017-03-25 11:05:39,Morning,Weekend,2017-03-25,11:05:39,Wallersdorf
18446,8754,Tiffin,2017-03-25 11:06:56,Morning,Weekend,2017-03-25,11:06:56,Plattling
18447,8754,Coffee,2017-03-25 11:06:56,Morning,Weekend,2017-03-25,11:06:56,Wallersdorf
18448,8754,Bread,2017-03-25 11:06:56,Morning,Weekend,2017-03-25,11:06:56,Plattling
18449,8755,Coffee,2017-03-25 11:11:17,Morning,Weekend,2017-03-25,11:11:17,Deggendorf
18450,8755,Coffee,2017-03-25 11:11:17,Morning,Weekend,2017-03-25,11:11:17,Wallersdorf
18451,8755,Pastry,2017-03-25 11:11:17,Morning,Weekend,2017-03-25,11:11:17,Wallersdorf
18452,8756,Coffee,2017-03-25 11:13:02,Morning,Weekend,2017-03-25,11:13:02,Plattling
18453,8756,Bread,2017-03-25 11:13:02,Morning,Weekend,2017-03-25,11:13:02,Plattling
18454,8756,Cake,2017-03-25 11:13:02,Morning,Weekend,2017-03-25,11:13:02,Wallersdorf
18455,8757,Farm House,2017-03-25 11:21:36,Morning,Weekend,2017-03-25,11:21:36,Deggendorf
18456,8757,Coffee granules ,2017-03-25 11:21:36,Morning,Weekend,2017-03-25,11:21:36,Wallersdorf
18457,8758,Coffee,2017-03-25 11:35:41,Morning,Weekend,2017-03-25,11:35:41,Deggendorf
18458,8758,Bread,2017-03-25 11:35:41,Morning,Weekend,2017-03-25,11:35:41,Plattling
18459,8758,Muffin,2017-03-25 11:35:41,Morning,Weekend,2017-03-25,11:35:41,Deggendorf
18460,8759,Bread,2017-03-25 11:36:46,Morning,Weekend,2017-03-25,11:36:46,Plattling
18461,8760,Coffee,2017-03-25 11:41:48,Morning,Weekend,2017-03-25,11:41:48,Plattling
18462,8760,Muffin,2017-03-25 11:41:48,Morning,Weekend,2017-03-25,11:41:48,Plattling
18463,8760,Cake,2017-03-25 11:41:48,Morning,Weekend,2017-03-25,11:41:48,Deggendorf
18464,8760,Pastry,2017-03-25 11:41:48,Morning,Weekend,2017-03-25,11:41:48,Plattling
18465,8760,Spanish Brunch,2017-03-25 11:41:48,Morning,Weekend,2017-03-25,11:41:48,Deggendorf
18466,8760,Smoothies,2017-03-25 11:41:48,Morning,Weekend,2017-03-25,11:41:48,Deggendorf
18467,8761,Duck egg,2017-03-25 11:44:00,Morning,Weekend,2017-03-25,11:44:00,Deggendorf
18468,8761,Spanish Brunch,2017-03-25 11:44:00,Morning,Weekend,2017-03-25,11:44:00,Plattling
18469,8761,Coffee,2017-03-25 11:44:00,Morning,Weekend,2017-03-25,11:44:00,Wallersdorf
18470,8762,Scandinavian,2017-03-25 11:50:59,Morning,Weekend,2017-03-25,11:50:59,Wallersdorf
18471,8763,Cookies,2017-03-25 11:51:41,Morning,Weekend,2017-03-25,11:51:41,Wallersdorf
18472,8763,Muffin,2017-03-25 11:51:41,Morning,Weekend,2017-03-25,11:51:41,Plattling
18473,8763,Pastry,2017-03-25 11:51:41,Morning,Weekend,2017-03-25,11:51:41,Deggendorf
18474,8764,Muffin,2017-03-25 11:53:37,Morning,Weekend,2017-03-25,11:53:37,Plattling
18475,8764,Juice,2017-03-25 11:53:37,Morning,Weekend,2017-03-25,11:53:37,Wallersdorf
18476,8764,Smoothies,2017-03-25 11:53:37,Morning,Weekend,2017-03-25,11:53:37,Plattling
18477,8765,Bread,2017-03-25 11:58:40,Morning,Weekend,2017-03-25,11:58:40,Deggendorf
18478,8765,Cake,2017-03-25 11:58:40,Morning,Weekend,2017-03-25,11:58:40,Plattling
18479,8766,Coffee,2017-03-25 11:59:20,Morning,Weekend,2017-03-25,11:59:20,Deggendorf
18480,8767,Cookies,2017-03-25 12:00:59,Afternoon,Weekend,2017-03-25,12:00:59,Wallersdorf
18481,8768,Scandinavian,2017-03-25 12:02:06,Afternoon,Weekend,2017-03-25,12:02:06,Plattling
18482,8768,Eggs,2017-03-25 12:02:06,Afternoon,Weekend,2017-03-25,12:02:06,Wallersdorf
18483,8769,Bread,2017-03-25 12:05:56,Afternoon,Weekend,2017-03-25,12:05:56,Deggendorf
18484,8770,The Nomad,2017-03-25 12:16:23,Afternoon,Weekend,2017-03-25,12:16:23,Plattling
18485,8771,Cake,2017-03-25 12:19:15,Afternoon,Weekend,2017-03-25,12:19:15,Plattling
18486,8771,Scandinavian,2017-03-25 12:19:15,Afternoon,Weekend,2017-03-25,12:19:15,Plattling
18487,8771,Coffee,2017-03-25 12:19:15,Afternoon,Weekend,2017-03-25,12:19:15,Deggendorf
18488,8771,Coffee,2017-03-25 12:19:15,Afternoon,Weekend,2017-03-25,12:19:15,Wallersdorf
18489,8772,Bread,2017-03-25 12:24:30,Afternoon,Weekend,2017-03-25,12:24:30,Wallersdorf
18490,8772,Cake,2017-03-25 12:24:30,Afternoon,Weekend,2017-03-25,12:24:30,Deggendorf
18491,8772,Juice,2017-03-25 12:24:30,Afternoon,Weekend,2017-03-25,12:24:30,Deggendorf
18492,8773,Muffin,2017-03-25 12:29:04,Afternoon,Weekend,2017-03-25,12:29:04,Wallersdorf
18493,8774,Coffee,2017-03-25 12:31:06,Afternoon,Weekend,2017-03-25,12:31:06,Plattling
18494,8774,Sandwich,2017-03-25 12:31:06,Afternoon,Weekend,2017-03-25,12:31:06,Wallersdorf
18495,8775,Bread,2017-03-25 12:36:15,Afternoon,Weekend,2017-03-25,12:36:15,Wallersdorf
18496,8776,Coffee,2017-03-25 12:38:34,Afternoon,Weekend,2017-03-25,12:38:34,Deggendorf
18497,8776,Salad,2017-03-25 12:38:34,Afternoon,Weekend,2017-03-25,12:38:34,Plattling
18498,8777,Juice,2017-03-25 12:47:16,Afternoon,Weekend,2017-03-25,12:47:16,Deggendorf
18499,8778,Tea,2017-03-25 12:48:55,Afternoon,Weekend,2017-03-25,12:48:55,Deggendorf
18500,8779,Bread,2017-03-25 12:49:53,Afternoon,Weekend,2017-03-25,12:49:53,Wallersdorf
18501,8780,Coffee,2017-03-25 12:50:57,Afternoon,Weekend,2017-03-25,12:50:57,Plattling
18502,8780,Coffee,2017-03-25 12:50:57,Afternoon,Weekend,2017-03-25,12:50:57,Wallersdorf
18503,8781,Spanish Brunch,2017-03-25 12:52:53,Afternoon,Weekend,2017-03-25,12:52:53,Deggendorf
18504,8781,Tea,2017-03-25 12:52:53,Afternoon,Weekend,2017-03-25,12:52:53,Deggendorf
18505,8781,Juice,2017-03-25 12:52:53,Afternoon,Weekend,2017-03-25,12:52:53,Wallersdorf
18506,8781,Coffee,2017-03-25 12:52:53,Afternoon,Weekend,2017-03-25,12:52:53,Wallersdorf
18507,8782,Truffles,2017-03-25 12:57:42,Afternoon,Weekend,2017-03-25,12:57:42,Plattling
18508,8782,Mineral water,2017-03-25 12:57:42,Afternoon,Weekend,2017-03-25,12:57:42,Wallersdorf
18509,8782,Soup,2017-03-25 12:57:42,Afternoon,Weekend,2017-03-25,12:57:42,Wallersdorf
18510,8783,Coke,2017-03-25 13:07:20,Afternoon,Weekend,2017-03-25,13:07:20,Deggendorf
18511,8784,Salad,2017-03-25 13:08:08,Afternoon,Weekend,2017-03-25,13:08:08,Plattling
18512,8784,Soup,2017-03-25 13:08:08,Afternoon,Weekend,2017-03-25,13:08:08,Deggendorf
18513,8784,Smoothies,2017-03-25 13:08:08,Afternoon,Weekend,2017-03-25,13:08:08,Deggendorf
18514,8785,Coffee,2017-03-25 13:11:01,Afternoon,Weekend,2017-03-25,13:11:01,Wallersdorf
18515,8785,Coffee,2017-03-25 13:11:01,Afternoon,Weekend,2017-03-25,13:11:01,Plattling
18516,8785,Soup,2017-03-25 13:11:01,Afternoon,Weekend,2017-03-25,13:11:01,Plattling
18517,8785,Spanish Brunch,2017-03-25 13:11:01,Afternoon,Weekend,2017-03-25,13:11:01,Deggendorf
18518,8786,Coffee,2017-03-25 13:12:07,Afternoon,Weekend,2017-03-25,13:12:07,Wallersdorf
18519,8786,Bread,2017-03-25 13:12:07,Afternoon,Weekend,2017-03-25,13:12:07,Wallersdorf
18520,8786,Cake,2017-03-25 13:12:07,Afternoon,Weekend,2017-03-25,13:12:07,Wallersdorf
18521,8787,Mineral water,2017-03-25 13:13:19,Afternoon,Weekend,2017-03-25,13:13:19,Deggendorf
18522,8788,Coffee,2017-03-25 13:19:43,Afternoon,Weekend,2017-03-25,13:19:43,Deggendorf
18523,8788,Bread,2017-03-25 13:19:43,Afternoon,Weekend,2017-03-25,13:19:43,Plattling
18524,8789,Bread,2017-03-25 13:27:38,Afternoon,Weekend,2017-03-25,13:27:38,Plattling
18525,8790,Coffee,2017-03-25 13:35:27,Afternoon,Weekend,2017-03-25,13:35:27,Wallersdorf
18526,8790,Pastry,2017-03-25 13:35:27,Afternoon,Weekend,2017-03-25,13:35:27,Plattling
18527,8791,Hot chocolate,2017-03-25 13:38:53,Afternoon,Weekend,2017-03-25,13:38:53,Wallersdorf
18528,8791,Smoothies,2017-03-25 13:38:53,Afternoon,Weekend,2017-03-25,13:38:53,Wallersdorf
18529,8791,Spanish Brunch,2017-03-25 13:38:53,Afternoon,Weekend,2017-03-25,13:38:53,Wallersdorf
18530,8792,Coffee,2017-03-25 13:43:16,Afternoon,Weekend,2017-03-25,13:43:16,Wallersdorf
18531,8792,Bread,2017-03-25 13:43:16,Afternoon,Weekend,2017-03-25,13:43:16,Deggendorf
18532,8792,Truffles,2017-03-25 13:43:16,Afternoon,Weekend,2017-03-25,13:43:16,Deggendorf
18533,8792,Spanish Brunch,2017-03-25 13:43:16,Afternoon,Weekend,2017-03-25,13:43:16,Plattling
18534,8792,Sandwich,2017-03-25 13:43:16,Afternoon,Weekend,2017-03-25,13:43:16,Plattling
18535,8792,Sandwich,2017-03-25 13:43:16,Afternoon,Weekend,2017-03-25,13:43:16,Plattling
18536,8792,Jammie Dodgers,2017-03-25 13:43:16,Afternoon,Weekend,2017-03-25,13:43:16,Wallersdorf
18537,8792,Cake,2017-03-25 13:43:16,Afternoon,Weekend,2017-03-25,13:43:16,Deggendorf
18538,8793,Coke,2017-03-25 13:44:16,Afternoon,Weekend,2017-03-25,13:44:16,Wallersdorf
18539,8793,Coffee,2017-03-25 13:44:16,Afternoon,Weekend,2017-03-25,13:44:16,Wallersdorf
18540,8793,Coffee,2017-03-25 13:44:16,Afternoon,Weekend,2017-03-25,13:44:16,Wallersdorf
18541,8793,Hot chocolate,2017-03-25 13:44:16,Afternoon,Weekend,2017-03-25,13:44:16,Deggendorf
18542,8794,Cake,2017-03-25 13:49:26,Afternoon,Weekend,2017-03-25,13:49:26,Wallersdorf
18543,8795,Spanish Brunch,2017-03-25 13:56:28,Afternoon,Weekend,2017-03-25,13:56:28,Deggendorf
18544,8795,Coffee,2017-03-25 13:56:28,Afternoon,Weekend,2017-03-25,13:56:28,Wallersdorf
18545,8796,Bread,2017-03-25 14:01:59,Afternoon,Weekend,2017-03-25,14:01:59,Deggendorf
18546,8797,Coffee,2017-03-25 14:07:23,Afternoon,Weekend,2017-03-25,14:07:23,Plattling
18547,8798,Tea,2017-03-25 14:20:21,Afternoon,Weekend,2017-03-25,14:20:21,Plattling
18548,8798,Coke,2017-03-25 14:20:21,Afternoon,Weekend,2017-03-25,14:20:21,Wallersdorf
18549,8798,Cake,2017-03-25 14:20:21,Afternoon,Weekend,2017-03-25,14:20:21,Plattling
18550,8799,Bread,2017-03-25 14:21:15,Afternoon,Weekend,2017-03-25,14:21:15,Wallersdorf
18551,8799,Tea,2017-03-25 14:21:15,Afternoon,Weekend,2017-03-25,14:21:15,Plattling
18552,8800,Coffee,2017-03-25 14:23:15,Afternoon,Weekend,2017-03-25,14:23:15,Deggendorf
18553,8800,Bread,2017-03-25 14:23:15,Afternoon,Weekend,2017-03-25,14:23:15,Deggendorf
18554,8800,Cake,2017-03-25 14:23:15,Afternoon,Weekend,2017-03-25,14:23:15,Plattling
18555,8801,Bread,2017-03-25 14:24:06,Afternoon,Weekend,2017-03-25,14:24:06,Wallersdorf
18556,8802,Coffee,2017-03-25 14:28:00,Afternoon,Weekend,2017-03-25,14:28:00,Wallersdorf
18557,8802,Salad,2017-03-25 14:28:00,Afternoon,Weekend,2017-03-25,14:28:00,Wallersdorf
18558,8802,Extra Salami or Feta,2017-03-25 14:28:00,Afternoon,Weekend,2017-03-25,14:28:00,Wallersdorf
18559,8803,Coffee,2017-03-25 14:29:13,Afternoon,Weekend,2017-03-25,14:29:13,Plattling
18560,8803,Coffee,2017-03-25 14:29:13,Afternoon,Weekend,2017-03-25,14:29:13,Deggendorf
18561,8803,Sandwich,2017-03-25 14:29:13,Afternoon,Weekend,2017-03-25,14:29:13,Deggendorf
18562,8803,Sandwich,2017-03-25 14:29:13,Afternoon,Weekend,2017-03-25,14:29:13,Wallersdorf
18563,8804,Sandwich,2017-03-25 14:30:11,Afternoon,Weekend,2017-03-25,14:30:11,Wallersdorf
18564,8805,Hot chocolate,2017-03-25 14:31:33,Afternoon,Weekend,2017-03-25,14:31:33,Wallersdorf
18565,8805,Coffee,2017-03-25 14:31:33,Afternoon,Weekend,2017-03-25,14:31:33,Plattling
18566,8805,Muffin,2017-03-25 14:31:33,Afternoon,Weekend,2017-03-25,14:31:33,Plattling
18567,8806,Bread,2017-03-25 14:33:20,Afternoon,Weekend,2017-03-25,14:33:20,Deggendorf
18568,8807,Coffee,2017-03-25 14:41:56,Afternoon,Weekend,2017-03-25,14:41:56,Plattling
18569,8807,Salad,2017-03-25 14:41:56,Afternoon,Weekend,2017-03-25,14:41:56,Deggendorf
18570,8808,Coffee,2017-03-25 14:43:32,Afternoon,Weekend,2017-03-25,14:43:32,Wallersdorf
